,is_related,p1,p2
5666,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0138/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0206/MID7
5667,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0592/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0592/MID3
5668,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0206/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0277/MID4
5669,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0658/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0064/MID2
5670,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0978/MID8,/Users/harish3110/Desktop/AIET/capstone_project/train/F0264/MID8
5671,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0158/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0599/MID1
5672,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0675/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0196/MID5
5673,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0565/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0376/MID1
5674,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0277/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0155/MID2
5675,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0191/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0601/MID1
5676,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0918/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0918/MID4
5677,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0988/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0988/MID4
5678,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0728/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0728/MID5
5679,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0326/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0818/MID2
5680,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0403/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0403/MID5
5681,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0126/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0282/MID2
5682,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0768/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0538/MID2
5683,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0231/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0231/MID11
5684,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0843/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0843/MID3
5685,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0093/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0101/MID12
5686,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0552/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0552/MID10
5687,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0245/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0978/MID4
5688,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0231/MID8,/Users/harish3110/Desktop/AIET/capstone_project/train/F0951/MID2
5689,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0287/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0077/MID2
5690,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0967/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0842/MID2
5691,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0734/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0784/MID1
5692,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0498/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0978/MID3
5693,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0960/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0960/MID3
5694,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0038/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0326/MID2
5695,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0724/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0097/MID4
5696,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0545/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0601/MID1
5697,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0303/MID8,/Users/harish3110/Desktop/AIET/capstone_project/train/F0303/MID10
5698,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0332/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0332/MID4
5699,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0253/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0023/MID2
5700,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0491/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0009/MID1
5701,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0192/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0192/MID4
5702,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0812/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0254/MID4
5703,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0174/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0761/MID3
5704,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0537/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0126/MID3
5705,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0444/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0206/MID11
5706,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0655/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0655/MID2
5707,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0206/MID9,/Users/harish3110/Desktop/AIET/capstone_project/train/F0206/MID10
5708,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0791/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0393/MID2
5709,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0435/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0435/MID1
5710,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0664/MID9,/Users/harish3110/Desktop/AIET/capstone_project/train/F0664/MID5
5711,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0791/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0791/MID7
5712,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0188/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0271/MID2
5713,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0543/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0179/MID3
5714,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0552/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0552/MID12
5715,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0763/MID8,/Users/harish3110/Desktop/AIET/capstone_project/train/F0283/MID2
5716,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0209/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0209/MID5
5717,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0584/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0718/MID3
5718,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0112/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0112/MID3
5719,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0705/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0233/MID3
5720,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0491/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0491/MID3
5721,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0459/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0459/MID4
5722,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0262/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0758/MID1
5723,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0836/MID9,/Users/harish3110/Desktop/AIET/capstone_project/train/F0735/MID1
5724,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0848/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0690/MID1
5725,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0920/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0920/MID5
5726,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0191/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0972/MID4
5727,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0818/MID8,/Users/harish3110/Desktop/AIET/capstone_project/train/F0040/MID1
5728,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0315/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0315/MID1
5729,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0981/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0659/MID1
5730,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0565/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0565/MID1
5731,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0264/MID9,/Users/harish3110/Desktop/AIET/capstone_project/train/F0264/MID4
5732,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0488/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0488/MID4
5733,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0376/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0568/MID2
5734,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0854/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0688/MID4
5735,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0456/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0199/MID1
5736,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0892/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0669/MID4
5737,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0745/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0745/MID2
5738,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0530/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0530/MID4
5739,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0646/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0646/MID5
5740,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0866/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0129/MID1
5741,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0192/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0439/MID9
5742,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0023/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0023/MID1
5743,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0833/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0516/MID2
5744,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0601/MID39,/Users/harish3110/Desktop/AIET/capstone_project/train/F0097/MID4
5745,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0039/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0631/MID4
5746,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0038/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0058/MID1
5747,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0036/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0533/MID5
5748,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0545/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0545/MID4
5749,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0579/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0537/MID4
5750,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0093/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0526/MID1
5751,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0473/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0833/MID4
5752,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0017/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0017/MID3
5753,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0836/MID10,/Users/harish3110/Desktop/AIET/capstone_project/train/F0574/MID2
5754,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0841/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0841/MID3
5755,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0874/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0998/MID4
5756,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0385/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0783/MID2
5757,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0188/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0376/MID2
5758,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0394/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0868/MID2
5759,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0123/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0857/MID2
5760,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0939/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0939/MID4
5761,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0262/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0332/MID1
5762,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0805/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0543/MID4
5763,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0443/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0443/MID5
5764,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0516/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0063/MID1
5765,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0942/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0122/MID4
5766,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0498/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0756/MID1
5767,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0915/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0800/MID1
5768,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F1000/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F1000/MID6
5769,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0126/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0344/MID5
5770,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0658/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0548/MID2
5771,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0359/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0367/MID3
5772,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0826/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0866/MID1
5773,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0040/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0070/MID5
5774,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0508/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0508/MID4
5775,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0589/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0459/MID5
5776,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0872/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0282/MID5
5777,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0118/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0994/MID4
5778,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0774/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0194/MID1
5779,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0625/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0998/MID4
5780,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0955/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0973/MID2
5781,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0206/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0206/MID13
5782,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0394/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0502/MID1
5783,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0891/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0086/MID4
5784,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0683/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0686/MID6
5785,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0891/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0891/MID2
5786,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0334/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0533/MID5
5787,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0589/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0281/MID2
5788,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0101/MID10,/Users/harish3110/Desktop/AIET/capstone_project/train/F0965/MID3
5789,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0494/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0631/MID1
5790,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0601/MID30,/Users/harish3110/Desktop/AIET/capstone_project/train/F0998/MID1
5791,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0238/MID8,/Users/harish3110/Desktop/AIET/capstone_project/train/F0841/MID4
5792,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0561/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0658/MID8
5793,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0393/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0393/MID4
5794,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0124/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0816/MID3
5795,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0432/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0432/MID5
5796,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0745/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0745/MID4
5797,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0716/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0716/MID5
5798,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0427/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0051/MID1
5799,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0651/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0332/MID5
5800,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0431/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0828/MID2
5801,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0771/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0771/MID5
5802,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0994/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0994/MID3
5803,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0771/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0284/MID4
5804,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0494/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0334/MID1
5805,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0791/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0074/MID1
5806,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0763/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0763/MID6
5807,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0105/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0017/MID4
5808,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0368/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0368/MID1
5809,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0791/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0165/MID8
5810,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0788/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0673/MID7
5811,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0020/MID10,/Users/harish3110/Desktop/AIET/capstone_project/train/F0642/MID5
5812,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0881/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0109/MID4
5813,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0918/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0411/MID3
5814,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0038/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0862/MID4
5815,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0049/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0049/MID5
5816,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0403/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0494/MID3
5817,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0763/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0763/MID8
5818,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0695/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0167/MID4
5819,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0944/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0944/MID3
5820,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0196/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0850/MID1
5821,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0423/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0423/MID3
5822,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0918/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0579/MID5
5823,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0879/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0631/MID3
5824,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0129/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0735/MID3
5825,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0101/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0101/MID1
5826,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0736/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0736/MID8
5827,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0855/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0122/MID3
5828,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0091/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0091/MID1
5829,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0610/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0872/MID4
5830,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0167/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0167/MID7
5831,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0901/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0390/MID9
5832,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0763/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0763/MID4
5833,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0282/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0770/MID2
5834,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0590/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0119/MID3
5835,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0821/MID8,/Users/harish3110/Desktop/AIET/capstone_project/train/F0157/MID1
5836,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0287/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0206/MID11
5837,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0118/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0118/MID5
5838,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0415/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0262/MID1
5839,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0625/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0128/MID4
5840,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0206/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0215/MID8
5841,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0501/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0516/MID3
5842,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0197/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0197/MID4
5843,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0848/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0545/MID6
5844,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0081/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0081/MID7
5845,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0036/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0631/MID5
5846,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0536/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0489/MID4
5847,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0545/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0545/MID6
5848,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0733/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0733/MID5
5849,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0785/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0225/MID3
5850,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0077/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0077/MID4
5851,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0646/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0646/MID3
5852,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0641/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0641/MID5
5853,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0683/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0945/MID2
5854,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0285/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0680/MID4
5855,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0255/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0778/MID1
5856,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0675/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0426/MID4
